idx;result;table;_start;_stop;_time;_value;InstallationName;_field;_measurement
190;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T07:40:00Z;-19,43;acme;a;007955_0x40
191;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T07:50:00Z;-19,08;acme;a;007955_0x40
192;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T08:00:00Z;-18,31;acme;a;007955_0x40
193;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T08:10:00Z;-16,17;acme;a;007955_0x40
194;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T08:20:00Z;-17,85;acme;a;007955_0x40
195;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T08:30:00Z;-14,48;acme;a;007955_0x40
196;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T08:40:00Z;-16,06;acme;a;007955_0x40
197;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T08:50:00Z;-17,9;acme;a;007955_0x40
198;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T09:00:00Z;-17,75;acme;a;007955_0x40
199;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T09:10:00Z;-17,37;acme;a;007955_0x40
200;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T09:20:00Z;-17,34;acme;a;007955_0x40
201;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T09:30:00Z;-17,81;acme;a;007955_0x40
202;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T09:40:00Z;-16,41;acme;a;007955_0x40
203;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T09:50:00Z;-14,09;acme;a;007955_0x40
204;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T10:00:00Z;-9,62;acme;a;007955_0x40
205;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T10:10:00Z;-9,19;acme;a;007955_0x40
206;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T10:20:00Z;-11,53;acme;a;007955_0x40
207;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T10:30:00Z;-12,61;acme;a;007955_0x40
208;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T10:40:00Z;-12,99;acme;a;007955_0x40
209;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T10:50:00Z;-15,04;acme;a;007955_0x40
210;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T11:00:00Z;-16,09;acme;a;007955_0x40
211;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T11:10:00Z;-17;acme;a;007955_0x40
212;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T11:20:00Z;-17,67;acme;a;007955_0x40
213;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T11:30:00Z;-18,26;acme;a;007955_0x40
214;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T11:40:00Z;-18,81;acme;a;007955_0x40
215;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T11:50:00Z;-19,27;acme;a;007955_0x40
216;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T12:00:00Z;-19,62;acme;a;007955_0x40
217;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T12:10:00Z;-20,01;acme;a;007955_0x40
218;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T12:20:00Z;-19,94;acme;a;007955_0x40
219;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T12:30:00Z;-18,86;acme;a;007955_0x40
220;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T12:40:00Z;-19,6;acme;a;007955_0x40
221;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T12:50:00Z;-20,2;acme;a;007955_0x40
222;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T13:00:00Z;-19,27;acme;a;007955_0x40
223;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T13:10:00Z;-19,08;acme;a;007955_0x40
224;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T13:20:00Z;-19,98;acme;a;007955_0x40
225;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T13:30:00Z;-19,88;acme;a;007955_0x40
226;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T13:40:00Z;-18,68;acme;a;007955_0x40
227;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T13:50:00Z;-18,37;acme;a;007955_0x40
228;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T14:00:00Z;-14,45;acme;a;007955_0x40
229;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T14:10:00Z;-8,59;acme;a;007955_0x40
230;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T14:20:00Z;-7,06;acme;a;007955_0x40
231;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T14:30:00Z;-14,37;acme;a;007955_0x40
232;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T14:40:00Z;-16,69;acme;a;007955_0x40
233;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T14:50:00Z;-18,07;acme;a;007955_0x40
234;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T15:00:00Z;-18,7;acme;a;007955_0x40
235;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T15:10:00Z;-19,34;acme;a;007955_0x40
236;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T15:20:00Z;-19,84;acme;a;007955_0x40
237;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T15:30:00Z;-19,71;acme;a;007955_0x40
238;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T15:40:00Z;-18,72;acme;a;007955_0x40
239;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T15:50:00Z;-19,65;acme;a;007955_0x40
240;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T16:00:00Z;-19,45;acme;a;007955_0x40
241;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T16:10:00Z;-19,88;acme;a;007955_0x40
242;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T16:20:00Z;-19,57;acme;a;007955_0x40
243;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T16:30:00Z;-19,02;acme;a;007955_0x40
244;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T16:40:00Z;-20,11;acme;a;007955_0x40
245;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T16:50:00Z;-19,14;acme;a;007955_0x40
246;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T17:00:00Z;-18,88;acme;a;007955_0x40
247;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T17:10:00Z;-20,13;acme;a;007955_0x40
248;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T17:20:00Z;-19,05;acme;a;007955_0x40
249;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T17:30:00Z;-19,12;acme;a;007955_0x40
250;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T17:40:00Z;-20,18;acme;a;007955_0x40
251;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T17:50:00Z;-18,97;acme;a;007955_0x40
252;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T18:00:00Z;-19,55;acme;a;007955_0x40
253;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T18:10:00Z;-19,92;acme;a;007955_0x40
254;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T18:20:00Z;-18,8;acme;a;007955_0x40
255;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T18:30:00Z;-20,14;acme;a;007955_0x40
256;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T18:40:00Z;-19,52;acme;a;007955_0x40
257;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T18:50:00Z;-18,91;acme;a;007955_0x40
258;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T19:00:00Z;-20,32;acme;a;007955_0x40
259;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T19:10:00Z;-19,09;acme;a;007955_0x40
260;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T19:20:00Z;-19,45;acme;a;007955_0x40
261;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T19:30:00Z;-20,02;acme;a;007955_0x40
262;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T19:40:00Z;-18,78;acme;a;007955_0x40
263;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T19:50:00Z;-20,22;acme;a;007955_0x40
264;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T20:00:00Z;-19,47;acme;a;007955_0x40
265;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T20:10:00Z;-18,89;acme;a;007955_0x40
266;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T20:20:00Z;-20,31;acme;a;007955_0x40
267;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T20:30:00Z;-19,03;acme;a;007955_0x40
268;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T20:40:00Z;-19,51;acme;a;007955_0x40
269;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T20:50:00Z;-19,94;acme;a;007955_0x40
270;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T21:00:00Z;-18,7;acme;a;007955_0x40
271;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T21:10:00Z;-20,08;acme;a;007955_0x40
272;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T21:20:00Z;-19,54;acme;a;007955_0x40
273;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T21:30:00Z;-18,77;acme;a;007955_0x40
274;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T21:40:00Z;-20,36;acme;a;007955_0x40
275;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T21:50:00Z;-19,1;acme;a;007955_0x40
276;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T22:00:00Z;-19,07;acme;a;007955_0x40
277;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T22:10:00Z;-20,06;acme;a;007955_0x40
278;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T22:20:00Z;-18,69;acme;a;007955_0x40
279;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T22:30:00Z;-19,97;acme;a;007955_0x40
280;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T22:40:00Z;-19,58;acme;a;007955_0x40
281;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T22:50:00Z;-18,67;acme;a;007955_0x40
282;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T23:00:00Z;-20,33;acme;a;007955_0x40
283;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T23:10:00Z;-19,18;acme;a;007955_0x40
284;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T23:20:00Z;-19,18;acme;a;007955_0x40
285;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T23:30:00Z;-20,12;acme;a;007955_0x40
286;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T23:40:00Z;-18,73;acme;a;007955_0x40
287;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-02T23:50:00Z;-19,95;acme;a;007955_0x40
288;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T00:00:00Z;-19,7;acme;a;007955_0x40
289;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T00:10:00Z;-18,67;acme;a;007955_0x40
290;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T00:20:00Z;-20,52;acme;a;007955_0x40
291;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T00:30:00Z;-19,18;acme;a;007955_0x40
292;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T00:40:00Z;-19,12;acme;a;007955_0x40
293;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T00:50:00Z;-20,18;acme;a;007955_0x40
294;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T01:00:00Z;-18,82;acme;a;007955_0x40
295;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T01:10:00Z;-19,74;acme;a;007955_0x40
296;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T01:20:00Z;-19,73;acme;a;007955_0x40
297;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T01:30:00Z;-18,71;acme;a;007955_0x40
298;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T01:40:00Z;-20,4;acme;a;007955_0x40
299;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T01:50:00Z;-19,23;acme;a;007955_0x40
300;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T02:00:00Z;-15,17;acme;a;007955_0x40
301;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T02:10:00Z;-11,39;acme;a;007955_0x40
302;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T02:20:00Z;-18,35;acme;a;007955_0x40
303;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T02:30:00Z;-20,36;acme;a;007955_0x40
304;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T02:40:00Z;-18,68;acme;a;007955_0x40
305;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T02:50:00Z;-19,94;acme;a;007955_0x40
306;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T03:00:00Z;-19,49;acme;a;007955_0x40
307;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T03:10:00Z;-18,79;acme;a;007955_0x40
308;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T03:20:00Z;-20,33;acme;a;007955_0x40
309;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T03:30:00Z;-19,03;acme;a;007955_0x40
310;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T03:40:00Z;5,78;acme;a;007955_0x40
311;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T03:50:00Z;-19,43;acme;a;007955_0x40
312;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T04:00:00Z;-20,22;acme;a;007955_0x40
313;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T04:10:00Z;-18,47;acme;a;007955_0x40
314;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T04:20:00Z;-19,11;acme;a;007955_0x40
315;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T04:30:00Z;-19,76;acme;a;007955_0x40
316;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T04:40:00Z;-18,95;acme;a;007955_0x40
317;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T04:50:00Z;-20,26;acme;a;007955_0x40
318;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T05:00:00Z;-19,19;acme;a;007955_0x40
319;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T05:10:00Z;-19,63;acme;a;007955_0x40
320;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T05:20:00Z;-19,87;acme;a;007955_0x40
321;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T05:30:00Z;-18,76;acme;a;007955_0x40
322;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T05:40:00Z;-18,76;acme;a;007955_0x40
323;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T05:50:00Z;-19,89;acme;a;007955_0x40
324;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T06:00:00Z;-19,34;acme;a;007955_0x40
325;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T06:10:00Z;-19,64;acme;a;007955_0x40
326;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T06:20:00Z;-20,26;acme;a;007955_0x40
327;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T06:30:00Z;-18,99;acme;a;007955_0x40
328;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T06:40:00Z;-20,27;acme;a;007955_0x40
329;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T06:50:00Z;-19,5;acme;a;007955_0x40
330;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T07:00:00Z;-18,99;acme;a;007955_0x40
331;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T07:10:00Z;-20,39;acme;a;007955_0x40
332;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T07:20:00Z;-19,09;acme;a;007955_0x40
333;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T07:30:00Z;-19,76;acme;a;007955_0x40
334;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T07:40:00Z;-19,7;acme;a;007955_0x40
335;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T07:50:00Z;-18,83;acme;a;007955_0x40
336;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T08:00:00Z;-20,32;acme;a;007955_0x40
337;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T08:10:00Z;-18,91;acme;a;007955_0x40
338;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T08:20:00Z;-20,08;acme;a;007955_0x40
339;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T08:30:00Z;-19,69;acme;a;007955_0x40
340;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T08:40:00Z;-18,91;acme;a;007955_0x40
341;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T08:50:00Z;-20,37;acme;a;007955_0x40
342;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T09:00:00Z;-19,02;acme;a;007955_0x40
343;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T09:10:00Z;-19,59;acme;a;007955_0x40
344;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T09:20:00Z;-20,31;acme;a;007955_0x40
345;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T09:30:00Z;-19,21;acme;a;007955_0x40
346;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T09:40:00Z;-21,09;acme;a;007955_0x40
347;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T09:50:00Z;-19,41;acme;a;007955_0x40
348;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T10:00:00Z;-18,76;acme;a;007955_0x40
349;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T10:10:00Z;-18,41;acme;a;007955_0x40
350;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T10:20:00Z;-16,84;acme;a;007955_0x40
351;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T10:30:00Z;-17,2;acme;a;007955_0x40
352;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T10:40:00Z;-18,04;acme;a;007955_0x40
353;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T10:50:00Z;-18,92;acme;a;007955_0x40
354;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T11:00:00Z;-19,51;acme;a;007955_0x40
355;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T11:10:00Z;-19,88;acme;a;007955_0x40
356;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T11:20:00Z;-20,05;acme;a;007955_0x40
357;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T11:30:00Z;-20,79;acme;a;007955_0x40
358;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T11:40:00Z;-19,06;acme;a;007955_0x40
359;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T11:50:00Z;-19,7;acme;a;007955_0x40
360;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T12:00:00Z;-20,43;acme;a;007955_0x40
361;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T12:10:00Z;-19,5;acme;a;007955_0x40
362;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T12:20:00Z;-18,92;acme;a;007955_0x40
363;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T12:30:00Z;-20,45;acme;a;007955_0x40
364;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T12:40:00Z;-20,5;acme;a;007955_0x40
365;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T12:50:00Z;-19,04;acme;a;007955_0x40
366;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T13:00:00Z;-20,47;acme;a;007955_0x40
367;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T13:10:00Z;-20,69;acme;a;007955_0x40
368;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T13:20:00Z;-19,1;acme;a;007955_0x40
369;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T13:30:00Z;-20,43;acme;a;007955_0x40
370;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T13:40:00Z;-20,26;acme;a;007955_0x40
371;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T13:50:00Z;-17,98;acme;a;007955_0x40
372;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T14:00:00Z;-15,2;acme;a;007955_0x40
373;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T14:10:00Z;-9,86;acme;a;007955_0x40
374;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T14:20:00Z;-15,12;acme;a;007955_0x40
375;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T14:30:00Z;-18,14;acme;a;007955_0x40
376;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T14:40:00Z;-19,77;acme;a;007955_0x40
377;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T14:50:00Z;-20,76;acme;a;007955_0x40
378;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T15:00:00Z;-20,58;acme;a;007955_0x40
379;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T15:10:00Z;-19,27;acme;a;007955_0x40
380;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T15:20:00Z;-20,48;acme;a;007955_0x40
381;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T15:30:00Z;-20,96;acme;a;007955_0x40
382;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T15:40:00Z;-19,46;acme;a;007955_0x40
383;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T15:50:00Z;-19,9;acme;a;007955_0x40
384;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T16:00:00Z;-21,07;acme;a;007955_0x40
385;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T16:10:00Z;-19,77;acme;a;007955_0x40
386;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T16:20:00Z;-19,17;acme;a;007955_0x40
387;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T16:30:00Z;-21,1;acme;a;007955_0x40
388;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T16:40:00Z;-19,95;acme;a;007955_0x40
389;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T16:50:00Z;-18,96;acme;a;007955_0x40
390;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T17:00:00Z;-20,63;acme;a;007955_0x40
391;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-03T17:10:00Z;-20,04;acme;a;007955_0x40
